1.493508222531766E11,2.679399581467689E9
1.4925328628431042E11,5.353424467460979E9
1.490933340100971E11,8.016929127534091E9
1.4887346925404742E11,1.0665231976027935E10
1.4859701958985147E11,1.3294314869444775E10
1.482679665240572E11,1.5900977271923857E10
1.4789076042252524E11,1.8482948780552807E10
1.4747012732517917E11,2.1038969392750343E10
1.4701086449266736E11,2.356884483996647E10
1.4651761513549432E11,2.607347526923748E10
1.4599461430597577E11,2.855484281151243E10
1.4544540948820367E11,3.1015932712713326E10
1.448725794176518E11,3.3460560994458267E10
1.442774957988247E11,3.589309531091018E10
1.4366018254264212E11,3.831808468561033E10
1.4301931501790445E11,4.0739847443663956E10
1.4235236786512677E11,4.316208688328726E10
1.4165587921597156E11,4.5587597825113335E10
1.4092577243434338E11,4.8018096797779686E10
1.4015767515084027E11,5.045417114649908E10
1.3934719492734482E11,5.289531580560329E10
1.3849013755371436E11,5.534001867221585E10
1.3758267539439746E11,5.778586318737313E10
1.3662148393029477E11,6.022963177692272E10
1.3560386506850632E11,6.266740909637391E10
1.3452786878304137E11,6.509469530191372E10
1.333924134210806E11,6.750654468879693E10
1.3219739286943922E11,6.98977429606362E10
1.3094374953685527E11,7.226302727258672E10
1.2963348970992392E11,7.459733934275755E10
1.282696245685912E11,7.689608829318996E10
1.2685603446035995E11,7.915539253712129E10
1.2539727021351823E11,8.137227283629266E10
1.2389831614991022E11,8.35447804485882E10
1.2236434064607533E11,8.567205922465825E10
1.2080045242511115E11,8.775435156237459E10
1.1921146929562971E11,8.979296095689427E10
1.1760169697595644E11,9.179017848773746E10
1.1597471356929059E11,9.374917053258107E10
1.1433316191693391E11,9.567381582703572E10
1.1267856568315428E11,9.756847770149791E10
1.1101119989846928E11,9.943770646781969E10
1.0933005388123427E11,1.0128588756465683E11
1.0763291567478778E11,1.0311687602284688E11
1.0591658119400468E11,1.0493367397246313E11
1.0417715805871234E11,1.0673820382160622E11
1.0241041009065993E11,1.0853120481562874E11
1.0061208548572311E11,1.1031224705222865E11
9.87781888145275E10,1.1207983095026118E11
9.690518298254758E10,1.138315311175873E11
9.499012963381534E10,1.1556415043979634E11
9.303078845419017E10,1.1727386560188297E11
9.102569700453865E10,1.1895636153767183E11
8.897424595795793E10,1.2060696470815305E11
8.687675329807793E10,1.2222079146574416E11
8.473452821043143E10,1.237929271207757E11
8.254990436213622E10,1.2531864340016396E11
8.032621699055647E10,1.2679364792347221E11
7.806770234964029E10,1.2821434298420526E11
7.577931235346274E10,1.295780588586321E11
7.346645737752051E10,1.3088322554264256E11
7.11347076220171E10,1.3212945825460713E11
6.878949022776756E10,1.333175514375069E11
6.643581320177152E10,1.3444939420332727E11
6.407803285598094E10,1.3552782941727141E11
6.171966704001048E10,1.3655647681346721E11
5.936324865769147E10,1.3753953128333493E11
5.701021526541378E10,1.3848153719769873E11
5.466083907848637E10,1.3938713442447482E11
5.2314212369731186E10,1.4026077535740274E11
4.99683092473925E10,1.4110642478616623E11
4.7620140096492775E10,1.4192727103475922E11
4.526599789097196E10,1.427254886527861E11
4.290177172257471E10,1.4350209133881308E11
4.0523283577691376E10,1.4425689624603024E11
3.8126599922203964E10,1.4498859428583942E11
3.5708282132976814E10,1.4569489790501642E11
3.3265562084951164E10,1.4637272774488318E11
3.0796450514579777E10,1.4701840419006216E11
2.829979852610496E10,1.4762782378902466E11
2.5775334892840252E10,1.481966166441894E11
2.322369576065291E10,1.4872029379532272E11
2.0646452326131847E10,1.4919440072272183E11
1.8046129121828907E10,1.496146933430715E11
1.5426193734033785E10,1.4997734583920523E11
1.2790991865721632E10,1.5027918584537354E11
1.0145603890304825E10,1.5051793475683545E11
7.495612945105278E9,1.5069241553769867E11
4.8467976570450945E9,1.5080268554623184E11
2.204785948311761E9,1.508500628058997E11
-4.252812468433851E8,1.5083703806287003E11
-3.039032426671806E9,1.507670911954103E11
-5.633068999254889E9,1.506444470233169E11
-8.205086817436731E9,1.5047380669114877E11
-1.0753927956923792E10,1.5026007982596378E11
-1.3279578571499298E10,1.5000812794754822E11
-1.5783122709724985E10,1.4972251906161624E11
-1.8266652080212322E10,1.494072912368213E11
-2.073312431035359E10,1.490657292119493E11
-2.318616224877605E10,1.4870016896517715E11
-2.562979608028927E10,1.4831185442388577E11
-2.8068165545478256E10,1.479008715875334E11
-3.0505214172453568E10,1.4746617509049338E11
-3.2944413074231503E10,1.47005703584763E11
-3.538854470994201E10,1.4651656145048447E11
-3.783956016184669E10,1.459952337886907E11
-4.0298504813825325E10,1.4543780314290405E11
-4.2765494359592125E10,1.4484014747267197E11
-4.523971929775274E10,1.4419811366833466E11
-4.771946074169384E10,1.4350767377087628E11
-5.020211058119931E10,1.4276507866578436E11
-5.268420156990672E10,1.419670249093962E11
-5.5161464678307884E10,1.4111084403036383E11
-5.7628938450404816E10,1.4019471042539877E11
-6.008115381455314E10,1.3921784608145828E11
-6.251240438634999E10,1.3818068354154636E11
-6.4917087765926926E10,1.3708494161971727E11
-6.729007600532204E10,1.3593357892962732E11
-6.962705678507297E10,1.3473061790787955E11
-7.192479116012497E10,1.3348086542969809E11
-7.418125770495004E10,1.3218957919842021E11
-7.639568378102039E10,1.3086213191671988E11
-7.856848752714944E10,1.2950371024200037E11
-8.070116142322284E10,1.2811906375550026E11
-8.279612189352377E10,1.2671230184009016E11
-8.485653680651297E10,1.2528672917329044E11
-8.688613152846965E10,1.2384471325162332E11
-8.888896943058273E10,1.2238758597905988E11
-9.086920610658221E10,1.2091559036113737E11
-9.283082628686919E10,1.1942788742054144E11
-9.47773837630463E10,1.1792263428953268E11
-9.671177141174657E10,1.1639713260486374E11
-9.863604617944073E10,1.1484803166113397E11
-1.0055132274895796E11,1.132715600966247E11
-1.0245773436701862E11,1.1166375808107288E11
-1.0435444658239275E11,1.1002068928638875E11
-1.0623970410517567E11,1.0833862442045544E11
-1.081108936087474E11,1.0661420046972635E11
-1.0996461404627768E11,1.0484456787227599E11
-1.1179675771124017E11,1.0302753946104887E11
-1.1360261643967639E11,1.01161749504576E11
-1.1537703441261017E11,9.92468189293543E10
-1.1711462787618274E11,9.728350594564163E10
-1.1881007923919475E11,9.527380504155785E10
-1.2045848864097171E11,9.322095024282751E10
-1.2205573767169608E11,9.112928915419978E10
-1.2359880160003523E11,8.900402396814685E10
-1.2508595110269464E11,8.685085351513542E10
-1.2651681299838095E11,8.467557778543445E10
-1.2789229791557234E11,8.248372937165468E10
-1.2921443201466699E11,8.028027614099916E10
-1.3048613882234448E11,7.80694098667044E10
-1.3171100796309296E11,7.585441160457498E10
-1.3289306997369807E11,7.363757394893887E10
-1.3403658033493459E11,7.142016223739047E10
-1.3514580704006015E11,6.920240607011708E10
-1.3622481579796925E11,6.698352316653392E10
-1.372772536406703E11,6.4761784658115364E10
-1.3830614152561075E11,6.253463129739642E10
-1.3931369460521872E11,6.029884322440695E10
-1.4030119074684677E11,5.805075452737514E10
-1.4126890183935812E11,5.578649302047133E10
-1.4221609061122653E11,5.350222066713301E10
-1.4314106332009982E11,5.119435328357472E10
-1.4404126107597247E11,4.8859747837020164E10
-1.4491337241896692E11,4.649585727029331E10
-1.4575345638527563E11,4.410086156907441E10
-1.465570756701137E11,4.1673786611311455E10
-1.4731944984431158E11,3.9214618098332756E10
-1.480356450383381E11,3.6724407138901596E10
-1.4870081527100604E11,3.4205349172035854E10
-1.4931049866636917E11,3.166080377107882E10
-1.4986094935968396E11,2.909521721608094E10
-1.5034945952239175E11,2.6513920571518887E10
-1.5077460890015598E11,2.3922805418874943E10
-1.5113638496557083E11,2.1327917684910892E10
-1.5143614772627505E11,1.873503809711097E10
-1.516764557172413E11,1.6149319734743706E10
-1.518608022759356E11,1.3575028639252258E10
-1.5199332007200592E11,1.101539766123312E10
-1.520784987709221E11,8.472574885873681E9
-1.521209377295327E11,5.947635684395223E9
-1.521251350171334E11,3.440630537516611E9
-1.5209530239269543E11,9.506524568459095E8
-1.5203519404847696E11,-1.5240789850739722E9
-1.5194794266948688E11,-3.9861103005231843E9
-1.5183590606617145E11,-6.438613248574575E9
-1.5170053715943674E11,-8.885203976091715E9
-1.515422953155103E11,-1.1329724873782104E10
-1.5136061515911737E11,-1.3776003047144835E10
-1.5115394019412772E11,-1.6227607324174227E10
-1.5091981642644925E11,-1.8687626692888996E10
-1.5065503113186133E11,-2.1158486482857414E10
-1.5035577824501862E11,-2.3641807731219776E10
-1.5001783558386105E11,-2.613830509681852E10
-1.4963674794709503E11,-2.8647713705638718E10
-1.492080198945323E11,-3.1168737368568413E10
-1.487273283826525E11,-3.369901915248411E10
-1.481907646929956E11,-3.623514762218058E10
-1.475951049615099E11,-3.8772723440397224E10
-1.4693808973151324E11,-4.130651475100049E10
-1.4621867109912912E11,-4.3830719264723946E10
-1.454371725145982E11,-4.633932443404851E10
-1.445953131100008E11,-4.8826522658146095E10
-1.4369607864401056E11,-5.128711320164942E10
-1.427434629018258E11,-5.3716822187925705E10
-1.4174213571639435E11,-5.6112498341922066E10
-1.4069710160967255E11,-5.847218059128305E10
-1.3961339710096967E11,-6.0795064716058235E10
-1.384958478577858E11,-6.308140883557223E10
-1.3734888302974023E11,-6.533241267762293E10
-1.3617639079591681E11,-6.755009124804217E10
-1.3498159699468822E11,-6.973714787860434E10
-1.3376695471137323E11,-7.189683992150082E10
-1.3253404303492883E11,-7.403282503597015E10
-1.3128348409302733E11,-7.61489777652631E10
-1.3001489523867671E11,-7.82491741523793E10
-1.2872689468305797E11,-8.033705384892242E10
-1.274171725761674E11,-8.241578003238368E10
-1.2608262740938545E11,-8.44878225634023E10
-1.2471955465009012E11,-8.655478650290077E10
-1.2332386644909808E11,-8.861729781476743E10
-1.2189132130890738E11,-9.067494578992332E10
-1.2041774978422714E11,-9.27262731337996E10
-1.1889927233138416E11,-9.476880321436961E10
-1.1733251312513261E11,-9.679909967122658E10
-1.157148149249239E11,-9.881286348011758E10
-1.1404445301717877E11,-1.0080508178419257E11
-1.1232083202467357E11,-1.0277024556900142E11
-1.1054463305574843E11,-1.0470264454383583E11
-1.0871786923461781E11,-1.065967262944426E11
-1.0684381455223834E11,-1.0844747925446674E11
-1.0492679716240535E11,-1.1025077892501329E11
-1.0297188469117696E11,-1.1200363762310602E11
-1.009845180225089E11,-1.1370432270449533E11
-9.897015677178157E10,-1.1535234491611478E11
-9.693398324733708E10,-1.1694834905732808E11
-9.488068371982751E10,-1.1849395149595575E11
-9.281430056389893E10,-1.1999156327307524E11
-9.07381346927973E10,-1.2144422151166458E11
-8.86546755817109E10,-1.2285543446762247E11
-8.656554273987157E10,-1.2422903248864592E11
-8.447143358954346E10,-1.2556901072294664E11
-8.237208472082816E10,-1.2687935013501978E11
-8.026626310900143E10,-1.2816381075253473E11
-7.815180782318147E10,-1.2942570331625606E11
-7.602573854703285E10,-1.3066765887346873E11
-7.388443501332849E10,-1.3189142495215097E11
-7.172387527631996E10,-1.3309771703833725E11
-6.953990744257791E10,-1.3428614422378319E11
-6.7328524975243515E10,-1.3545521233604242E11
-6.508612129573621E10,-1.3660239384786096E11
-6.2809711165300476E10,-1.3772424732856488E11
-6.0497117680356224E10,-1.3881657167410095E11
-5.814712914821314E10,-1.398745888637355E11
-5.575962735000749E10,-1.4089315809715622E11
-5.333567914143369E10,-1.4186702821773227E11
-5.08775716647061E10,-1.4279113028929266E11
-4.838876468725029E10,-1.4366089749696594E11
-4.587373875066358E10,-1.4447257991590872E11
-4.333773747703837E10,-1.4522350701431604E11
-4.0786430639083176E10,-1.459122515692641E11
-3.8225548189111626E10,-1.4653866856713657E11
-3.566054169440272E10,-1.4710381385394235E11
-3.3096315563774574E10,-1.4760977492319662E11
-3.0537044529650253E10,-1.480594584407145E11
-2.7986069055665405E10,-1.4845637396235226E11
-2.544584573559934E10,-1.4880443732636752E11
-2.2917927277956932E10,-1.4910779916468875E11
-2.040295335509374E10,-1.493706900615428E11
-1.790064513600473E10,-1.4959726672592212E11
-1.5409809042285757E10,-1.49791443594461E11
-1.2928366094081673E10,-1.4995670116190616E11
-1.04534289734464E10,-1.500958748788946E11
-7.981446471146499E9,-1.502109437108951E11
-5.508422842099777E9,-1.503028500323223E11
-3.030200400935371E9,-1.5037138601159482E11
-5.427747757401531E8,-1.504151723173427E11
1.9573975425785635E9,-1.5043173545636703E11
4.473135627624271E9,-1.504176689480067E11
7.006335662242716E9,-1.5036885035395956E11
9.557840981687178E9,-1.5028068539600284E11
1.2127372031242208E10,-1.5014835948706964E11
1.4713505446734404E10,-1.4996708914545648E11
1.731369767393664E10,-1.497323740298913E11
1.9924358228632168E10,-1.494402505307368E11
2.2540984560196003E10,-1.4908753960140683E11
2.5158368977090305E10,-1.486720684679535E11
2.7770875922299545E10,-1.4819283505858017E11
3.0372768351145084E10,-1.4765008328043082E11
3.295854392025516E10,-1.4704527057611832E11
3.552323518807681E10,-1.4638093269008813E11
3.806263758619347E10,-1.4566047378238785E11
4.057345011533998E10,-1.4488792230703958E11
4.3053336342147514E10,-1.4406769034085406E11
4.550092817526993E10,-1.4320436012673148E11
4.791579853866879E10,-1.4230250415938342E11
5.029842318949022E10,-1.4136653079675195E11
5.265014058942857E10,-1.4040053950024533E11
5.497310579187464E10,-1.394081691878851E11
5.727022286573748E10,-1.3839242951265732E11
5.954503348971113E10,-1.3735551727211407E11
6.180154042739108E10,-1.3629863633464099E11
6.404395624874337E10,-1.352218544752453E11
6.627638889604431E10,-1.3412403697300055E11
6.850249953585268E10,-1.3300288839471591E11
7.072518330946938E10,-1.3185511080598335E11
7.294632117657527E10,-1.3067665784152966E11
7.516663150251476E10,-1.2946304322364853E11
7.738562363002132E10,-1.2820965844085178E11
7.960163527546225E10,-1.2691206617123268E11
8.181192848930492E10,-1.255662545780439E11
8.401282415459775E10,-1.2416885278983273E11
8.619986627253093E10,-1.2271731394592958E11
8.83680173424449E10,-1.2121006874512152E11
9.05118896061171E10,-1.196466430706649E11
9.262601161858557E10,-1.1802772377454138E11
9.470511730831087E10,-1.1635515322594211E11
9.674443108614001E10,-1.1463183970955273E11
9.873991520255742E10,-1.1286158629441943E11
1.006884496956252E11,-1.1104885905088635E11
1.0258793019307175E11,-1.091985278629062E11
1.0443728791649963E11,-1.0731561393713673E11
1.0623645118638908E11,-1.0540506801992706E11
1.0798627338411978E11,-1.0347158784001852E11
1.0968844846230418E11,-1.0151946894950598E11
1.1134542485357648E11,-9.955247434017365E10
1.129603159958027E11,-9.75737065976278E10
1.1453679412911313E11,-9.558547183582877E10
1.1607894662940562E11,-9.358913635730006E10
1.1759107426931598E11,-9.158499294265526E10
1.1907742151822891E11,-8.957216951493532E10
1.2054185059762946E11,-8.754862124716139E10
1.2198749765590717E11,-8.551124000107402E10
1.2341646881085396E11,-8.345608976093625E10
1.2482963330130374E11,-8.137874170123859E10
1.262265475695006E11,-7.92746544550612E10
1.2760550873476222E11,-7.713953834026279E10
1.2896370645349086E11,-7.496965814969463E10
1.3029743072896815E11,-7.276205620802553E10
1.316022998686036E11,-7.051470109954005E10
1.3287348886669806E11,-6.822657906826935E10
1.3410595412001706E11,-6.589774406271095E10
1.3529465914318593E11,-6.3529333415098076E10
1.3643480578433734E11,-6.112354541171986E10
1.3752206781897473E11,-5.868356809609442E10
1.3855281284927036E11,-5.621344926857288E10
1.3952428987047287E11,-5.371790644142398E10
1.4043475886935315E11,-5.120208918390376E10
1.4128354721956927E11,-4.867131855267381E10
1.4207103235225534E11,-4.61308330380089E10
1.427985647021764E11,-4.358556534244775E10
1.4346835313212943E11,-4.103996202916578E10
1.4408333437375623E11,-3.8497844291464516E10
1.4464703997916504E11,-3.5962298118926544E10
1.4516346258036887E11,-3.3435578901713398E10
1.4563691188714752E11,-3.0919019566198452E10
1.460718433045707E11,-2.8412941740998974E10
1.4647264154940176E11,-2.591658414031314E10
1.4684335107190543E11,-2.342807734323753E10
1.4718736522741882E11,-2.0944502709118347E10
1.475071124359035E11,-1.846206717182354E10
1.4780379842079065E11,-1.59764008262923E10
1.4807726473252698E11,-1.348294679972759E10
1.4832599872425272E11,-1.0977380326200867E10
